stem,img_path,direction,edge,xmin,ymin,xmax,ymax,bbox_w,bbox_h,cx,cy,xmin_norm,ymin_norm,xmax_norm,ymax_norm,bbox_w_norm,bbox_h_norm,cx_norm,cy_norm,aspect_ratio,offscreen_dist
image_2444,../data/train_data/train_data/image_2444.png,1,left,-144.4819414615631,225.4853000640869,-89.61458802223206,358.28404331207275,54.867353439331055,132.79874324798584,-117.04826474189758,291.88467168807983,-0.20066936314105988,0.4697610418001811,-0.12446470558643341,0.7464250902334849,0.07620465755462646,0.27666404843330383,-0.16256703436374664,0.608093066016833,2.420359921220303,89.61458802223206
image_2446,../data/train_data/train_data/image_2446.png,0,right,802.6315212249756,226.29568481445312,860.6915187835693,359.95815658569336,58.05999755859375,133.66247177124023,831.6615200042725,293.12692070007324,1.114766001701355,0.471449343363444,1.1954048871994019,0.7499128262201945,0.08063888549804688,0.2784634828567505,1.1550854444503784,0.6106810847918193,2.3021439440528564,82.63152122497559
image_245,../data/train_data/train_data/image_245.png,0,left,-251.95117950439453,215.220121383667,-199.67659950256348,432.3420264720917,52.274580001831055,217.12190508842468,-225.813889503479,323.78107392787933,-0.3499321937561035,0.4483752528826396,-0.27732861042022705,0.900712555150191,0.07260358333587646,0.4523373022675514,-0.3136304020881653,0.6745439040164153,4.153489230919108,199.67659950256348
image_2454,../data/train_data/train_data/image_2454.png,0,right,819.040117263794,224.5580997467041,906.3912105560303,381.51500606536865,87.35109329223633,156.95690631866455,862.7156639099121,303.0365529060364,1.137555718421936,0.4678293744723002,1.2588766813278198,0.7948229293028514,0.12132096290588379,0.32699355483055115,1.198216199874878,0.6313261518875758,1.7968510799694217,99.04011726379395
image_2456,../data/train_data/train_data/image_2456.png,1,left,-287.46999979019165,223.06258583068848,-147.07643151283264,437.4966492652893,140.393568277359,214.43406343460083,-217.27321565151215,330.2796175479889,-0.3992638885974884,0.464713720480601,-0.2042728215456009,0.9114513526360194,0.1949910670518875,0.4467376321554184,-0.30176835507154465,0.6880825365583102,1.5273781132976745,147.07643151283264
image_2457,../data/train_data/train_data/image_2457.png,1,right,805.3986167907715,224.42491912841797,878.6873817443848,371.95539140701294,73.28876495361328,147.53047227859497,842.0429992675781,298.19015526771545,1.1186091899871826,0.4675519148508708,1.2203991413116455,0.774907065431277,0.10178995132446289,0.3073551505804062,1.169504165649414,0.6212294901410739,2.013002571021241,85.39861679077148
image_246,../data/train_data/train_data/image_246.png,0,left,-213.86269569396973,226.35193252563477,-126.76510334014893,371.7866554260254,87.0975923538208,145.43472290039062,-170.31389951705933,299.0692939758301,-0.2970315217971802,0.47156652609507244,-0.17606264352798462,0.7745555321375529,0.12096887826919556,0.30298900604248047,-0.2365470826625824,0.6230610291163127,1.6697903922485486,126.76510334014893
image_2462,../data/train_data/train_data/image_2462.png,1,left,-238.5058879852295,214.1052951812744,-183.23555946350098,442.15696597099304,55.270328521728516,228.05167078971863,-210.87072372436523,328.1311305761337,-0.3312581777572632,0.4460526982943217,-0.2544938325881958,0.9211603457729022,0.07676434516906738,0.4751076474785805,-0.2928760051727295,0.6836065220336119,4.1261139003373986,183.23555946350098
image_2467,../data/train_data/train_data/image_2467.png,1,left,-193.26277256011963,222.2835292816162,-150.69637298583984,375.69196605682373,42.566399574279785,153.40843677520752,-171.97957277297974,298.98774766921997,-0.2684205174446106,0.4630906860033671,-0.20930051803588867,0.7826915959517161,0.059119999408721924,0.319600909948349,-0.23886051774024963,0.6228911409775416,3.6039796249975216,150.69637298583984
image_2469,../data/train_data/train_data/image_2469.png,0,right,843.8707637786865,222.1201934814453,907.1789646148682,385.1077070236206,63.30820083618164,162.9875135421753,875.5248641967773,303.61395025253296,1.172042727470398,0.4627504030863444,1.259970784187317,0.8023077229658763,0.08792805671691895,0.33955731987953186,1.2160067558288574,0.6325290630261103,2.5745086953888814,123.87076377868652
image_247,../data/train_data/train_data/image_247.png,0,right,841.9961357116699,222.5403347015381,930.9736347198486,394.36170721054077,88.97749900817871,171.82137250900269,886.4848852157593,308.45102095603943,1.1694390773773193,0.463625697294871,1.2930189371109009,0.82158689002196,0.12357985973358154,0.35796119272708893,1.23122900724411,0.6426062936584155,1.9310654314211402,121.99613571166992
image_2479,../data/train_data/train_data/image_2479.png,1,right,842.9808712005615,224.03862380981445,955.6376838684082,415.6306805610657,112.65681266784668,191.59205675125122,899.3092775344849,319.83465218544006,1.1708067655563354,0.46674713293711345,1.3272745609283447,0.8658972511688868,0.15646779537200928,0.3991501182317734,1.24904066324234,0.6663221920530001,1.700669956961541,122.98087120056152
image_2489,../data/train_data/train_data/image_2489.png,0,left,-188.5968017578125,218.07413482666016,-147.01110363006592,408.52965021133423,41.58569812774658,190.45551538467407,-167.8039526939392,313.3018925189972,-0.26194000244140625,0.45432111422220867,-0.20418208837509155,0.8511034379402797,0.0577579140663147,0.396782323718071,-0.2330610454082489,0.6527122760812442,4.579832104768716,147.01110363006592
image_249,../data/train_data/train_data/image_249.png,0,left,-174.50053811073303,224.54645538330078,-122.14768052101135,366.1953225135803,52.35285758972168,141.64886713027954,-148.3241093158722,295.37088894844055,-0.2423618584871292,0.46780511538187664,-0.16964955627918243,0.7629069219032923,0.07271230220794678,0.2951018065214157,-0.20600570738315582,0.6153560186425845,2.705656838072754,122.14768052101135
image_2496,../data/train_data/train_data/image_2496.png,0,right,858.8225555419922,220.7824935913086,981.9323444366455,443.2473554611206,123.10978889465332,222.464861869812,920.3774499893188,332.0149245262146,1.1928091049194336,0.45996352831522624,1.3637949228286743,0.9234319905440013,0.17098581790924072,0.463468462228775,1.278302013874054,0.6916977594296138,1.8070444589924377,138.8225555419922
image_2498,../data/train_data/train_data/image_2498.png,1,left,-173.21994423866272,224.38186073303223,-134.2776596546173,359.5073380470276,38.94228458404541,135.12547731399536,-153.74880194664001,291.9445993900299,-0.24058325588703156,0.4674622098604838,-0.18649674952030182,0.7489736209313075,0.054086506366729736,0.28151141107082367,-0.2135400027036667,0.6082179153958956,3.4698908591859055,134.2776596546173
image_25,../data/train_data/train_data/image_25.png,0,right,846.7417144775391,223.42258834838867,924.68825340271,382.12145709991455,77.9465389251709,158.69886875152588,885.7149839401245,302.7720227241516,1.176030158996582,0.46546372572580974,1.2842892408370972,0.7960863689581553,0.10825908184051514,0.3306226432323456,1.2301596999168396,0.6307750473419825,2.0359963500608753,126.74171447753906
image_2502,../data/train_data/train_data/image_2502.png,0,right,848.8354682922363,222.86995315551758,881.0491847991943,368.3521046638489,32.21371650695801,145.4821515083313,864.9423265457153,295.6110289096832,1.1789381504058838,0.4643124024073283,1.2236794233322144,0.7674002180496852,0.044741272926330566,0.3030878156423569,1.201308786869049,0.6158563102285067,4.51615545436702,128.83546829223633
image_2509,../data/train_data/train_data/image_2509.png,0,right,828.7613868713379,221.01483726501465,952.9183101654053,442.451007604599,124.15692329406738,221.43617033958435,890.8398485183716,331.7329224348068,1.151057481765747,0.4604475776354472,1.3234976530075073,0.9217729325095813,0.17244017124176025,0.46132535487413406,1.2372775673866272,0.6911102550725142,1.7835185059725565,108.76138687133789
image_251,../data/train_data/train_data/image_251.png,1,left,-237.95953273773193,220.69952392578125,-164.3121886253357,406.51243591308594,73.64734411239624,185.8129119873047,-201.1358606815338,313.6059799194336,-0.3304993510246277,0.4597906748453776,-0.22821137309074402,0.8469009081522624,0.10228797793388367,0.38711023330688477,-0.27935536205768585,0.65334579149882,2.523008999533343,164.3121886253357
image_2517,../data/train_data/train_data/image_2517.png,1,left,-180.92029809951782,220.49653434753418,-130.18089652061462,391.4942970275879,50.7394015789032,170.9977626800537,-155.55059731006622,305.99541568756104,-0.25127819180488586,0.4593677798906962,-0.18080680072307587,0.8156131188074748,0.07047139108181,0.35624533891677856,-0.21604249626398087,0.6374904493490855,3.370117844494887,130.18089652061462
image_252,../data/train_data/train_data/image_252.png,0,left,-203.43010425567627,225.09525680541992,-118.46914887428284,374.9356760978699,84.96095538139343,149.84041929244995,-160.94962656497955,300.0154664516449,-0.28254181146621704,0.4689484516779582,-0.16454048454761505,0.7811159918705622,0.11800132691860199,0.31216754019260406,-0.22354114800691605,0.6250322217742602,1.7636385869227786,118.46914887428284
image_2521,../data/train_data/train_data/image_2521.png,0,right,900.8338451385498,220.18036270141602,1032.35933303833,439.3925025463104,131.52548789978027,219.2121398448944,966.5965890884399,329.7864326238632,1.2511581182479858,0.4587090889612834,1.4338324069976807,0.9154010469714801,0.18267428874969482,0.4566919580101967,1.3424952626228333,0.6870550679663817,1.6666894253373123,180.8338451385498
image_2529,../data/train_data/train_data/image_2529.png,1,left,-204.49185132980347,226.2800350189209,-110.80839514732361,383.3728756904602,93.68345618247986,157.0928406715393,-157.65012323856354,304.82645535469055,-0.2840164601802826,0.4714167396227519,-0.15390054881572723,0.7986934910217921,0.13011591136455536,0.3272767513990402,-0.2189585044980049,0.635055115322272,1.676847194509439,110.80839514732361
image_2533,../data/train_data/train_data/image_2533.png,1,right,831.8653678894043,225.17765426635742,942.5057601928711,401.5703477859497,110.6403923034668,176.39269351959229,887.1855640411377,313.37400102615356,1.1553685665130615,0.4691201130549113,1.3090357780456543,0.8366048912207286,0.15366721153259277,0.36748477816581726,1.232202172279358,0.6528625021378199,1.594288395469339,111.8653678894043
image_2537,../data/train_data/train_data/image_2537.png,1,left,-176.544349193573,225.34233474731445,-113.83708119392395,363.7467803955078,62.70726799964905,138.40444564819336,-145.19071519374847,294.54455757141113,-0.2452004849910736,0.46946319739023845,-0.15810705721378326,0.7578057924906413,0.08709342777729034,0.28834259510040283,-0.20165377110242844,0.6136344949404399,2.2071515800842727,113.83708119392395
image_2539,../data/train_data/train_data/image_2539.png,1,left,-184.05659437179565,229.30960083007812,-96.96027874946594,363.93491411209106,87.09631562232971,134.62531328201294,-140.5084365606308,296.6222574710846,-0.2556341588497162,0.47772833506266277,-0.1346670538187027,0.7581977377335231,0.12096710503101349,0.2804694026708603,-0.19515060633420944,0.6179630363980929,1.5457061796480605,96.96027874946594
image_254,../data/train_data/train_data/image_254.png,0,right,873.0057334899902,221.3483180999756,941.9662284851074,400.5230417251587,68.96049499511719,179.1747236251831,907.4859809875488,310.93567991256714,1.212507963180542,0.46114232937494914,1.308286428451538,0.8344230035940806,0.0957784652709961,0.37328067421913147,1.26039719581604,0.6477826664845149,2.5982227018218147,153.00573348999023
image_2547,../data/train_data/train_data/image_2547.png,1,left,-218.3500099182129,221.01266288757324,-144.84480142593384,403.26992416381836,73.50520849227905,182.25726127624512,-181.59740567207336,312.1412935256958,-0.30326390266418457,0.46044304768244426,-0.201173335313797,0.8401456753412883,0.10209056735038757,0.379702627658844,-0.2522186189889908,0.6502943615118663,2.4795149216587737,144.84480142593384
image_255,../data/train_data/train_data/image_255.png,1,left,-264.1836190223694,216.7212142944336,-162.58766770362854,450.3540667295456,101.59595131874084,233.632852435112,-213.38564336299896,333.5376405119896,-0.36692169308662415,0.45150252978007,-0.22581620514392853,0.9382376390198867,0.14110548794269562,0.48673510923981667,-0.29636894911527634,0.6948700843999783,2.299627587541621,162.58766770362854
image_2551,../data/train_data/train_data/image_2551.png,0,left,-191.64563655853271,223.90684509277344,-117.23798274993896,389.7587432861328,74.40765380859375,165.85189819335938,-154.44180965423584,306.8327941894531,-0.2661744952201843,0.466472593943278,-0.16283053159713745,0.81199738184611,0.10334396362304688,0.34552478790283203,-0.2145025134086609,0.639234987894694,2.2289628782006323,117.23798274993896
image_2555,../data/train_data/train_data/image_2555.png,1,left,-193.58697652816772,221.8491973876953,-143.0385160446167,377.5492134094238,50.548460483551025,155.70001602172852,-168.3127462863922,299.69920539855957,-0.2688708007335663,0.4621858278910319,-0.1986646056175232,0.786560861269633,0.07020619511604309,0.3243750333786011,-0.23376770317554474,0.6243733445803324,3.080212820178665,143.0385160446167
image_2563,../data/train_data/train_data/image_2563.png,0,right,871.7172431945801,220.64605140686035,967.9177379608154,424.53123712539673,96.20049476623535,203.88518571853638,919.8174905776978,322.58864426612854,1.2107183933258057,0.4596792737642924,1.3443301916122437,0.8844400773445765,0.133611798286438,0.4247608035802841,1.2775242924690247,0.6720596755544345,2.1193777247608963,151.71724319458008
image_2570,../data/train_data/train_data/image_2570.png,1,left,-186.37389421463013,222.86823654174805,-117.65635371208191,389.0851011276245,68.71754050254822,166.21686458587646,-152.01512396335602,305.9766688346863,-0.25885263085365295,0.46430882612864177,-0.16341160237789154,0.8105939606825511,0.09544102847576141,0.3462851345539093,-0.21113211661577225,0.6374513934055964,2.4188418760376433,117.65635371208191
image_2571,../data/train_data/train_data/image_2571.png,1,right,819.3122863769531,222.9921760559082,851.1664581298828,367.65322828292847,31.854171752929688,144.66105222702026,835.239372253418,295.32270216941833,1.1379337310791016,0.46456703344980876,1.182175636291504,0.7659442255894343,0.044241905212402344,0.30137719213962555,1.1600546836853027,0.6152556295196215,4.541353432418645,99.31228637695312
image_258,../data/train_data/train_data/image_258.png,0,left,-182.47934818267822,228.86268043518066,-118.38033556938171,349.9925842285156,64.09901261329651,121.12990379333496,-150.42984187602997,289.42763233184814,-0.25344353914260864,0.4767972509066264,-0.16441713273525238,0.7291512171427409,0.08902640640735626,0.2523539662361145,-0.2089303359389305,0.6029742340246836,1.8897311963930024,118.38033556938171
